id,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date,delta_points
43906,133,Guatemala,GUA,1088,10704060,0,CONCACAF,2019-09-19,-10702972
43856,134,Equatorial Guinea,EQG,1084,10704060,0,CAF,2019-09-19,-10702976
43886,135,Tanzania,TAN,1083,10704060,0,CAF,2019-09-19,-10702977
43916,136,St. Kitts and Nevis,SKN,1081,10704060,0,CONCACAF,2019-09-19,-10702979
43842,137,Yemen,YEM,1078,10704060,0,AFC,2019-09-19,-10702982
43864,137,Lesotho,LES,1078,10704060,0,CAF,2019-09-19,-10702982
43955,139,Latvia,LVA,1075,10704060,0,UEFA,2019-09-19,-10702985
20001,139,Andorra,AND,1075,10704060,0,UEFA,2019-09-19,-10702985
43980,141,Solomon Islands,SOL,1073,10704060,0,OFC,2019-09-19,-10702987
43919,142,Suriname,SUR,1069,10704060,0,CONCACAF,2019-09-19,-10702991
43814,143,Hong Kong,HKG,1068,10704060,0,AFC,2019-09-19,-10702992
43848,144,Burundi,BDI,1065,10704060,0,CAF,2019-09-19,-10702995
43829,145,Myanmar,MYA,1064,10704060,0,AFC,2019-09-19,-10702996
20000,146,Afghanistan,AFG,1062,10704060,0,AFC,2019-09-19,-10702998
1896913,147,Comoros,COM,1060,10704060,0,CAF,2019-09-19,-10703000
43846,148,Botswana,BOT,1059,10704060,0,CAF,2019-09-19,-10703001
43913,148,Nicaragua,NCA,1059,10704060,0,CONCACAF,2019-09-19,-10703001
43885,150,Eswatini,SWZ,1055,10704060,0,CAF,2019-09-19,-10703005
43857,151,Ethiopia,ETH,1054,10704060,0,CAF,2019-09-19,-10703006
43865,152,Liberia,LBR,1053,10704060,0,CAF,2019-09-19,-10703007
43828,153,Maldives,MDV,1047,10704060,0,AFC,2019-09-19,-10703013
20010,154,New Caledonia,NCL,1035,10704060,0,OFC,2019-09-19,-10703025
43903,155,Dominican Republic,DOM,1032,10704060,0,CONCACAF,2019-09-19,-10703028
43823,156,Kuwait,KUW,1029,10704060,0,AFC,2019-09-19,-10703031
43836,157,Singapore,SIN,1019,10704060,0,AFC,2019-09-19,-10703041
43827,158,Malaysia,MAS,1015,10704060,0,AFC,2019-09-19,-10703045
43981,159,Tahiti,TAH,1014,10704060,0,OFC,2019-09-19,-10703046
43905,160,Grenada,GRN,1001,10704060,0,CONCACAF,2019-09-19,-10703059
43830,161,Nepal,NEP,999,10704060,0,AFC,2019-09-19,-10703061
43871,161,Mauritius,MRI,999,10704060,0,CAF,2019-09-19,-10703061
43977,163,Fiji,FIJ,996,10704060,0,OFC,2019-09-19,-10703064
43982,163,Vanuatu,VAN,996,10704060,0,OFC,2019-09-19,-10703064
43979,165,Papua New Guinea,PNG,991,10704060,0,OFC,2019-09-19,-10703069
43859,166,Gambia,GAM,988,10704060,0,CAF,2019-09-19,-10703072
43898,167,Bermuda,BER,987,10704060,0,CONCACAF,2019-09-19,-10703073
43816,167,Indonesia,IDN,987,10704060,0,AFC,2019-09-19,-10703073
44009,169,Cambodia,CAM,982,10704060,0,AFC,2019-09-19,-10703078
43896,170,Barbados,BRB,981,10704060,0,CONCACAF,2019-09-19,-10703079
44011,170,Belize,BLZ,981,10704060,0,CONCACAF,2019-09-19,-10703079
44036,172,Moldova,MDA,978,10704060,0,UEFA,2019-09-19,-10703082
1935341,173,South Sudan,SSD,977,10704060,0,CAF,2019-09-19,-10703083
43918,174,St. Vincent and the Grenadines,VIN,969,10704060,0,CONCACAF,2019-09-19,-10703091
43917,174,St. Lucia,LCA,969,10704060,0,CONCACAF,2019-09-19,-10703091
43907,176,Guyana,GUY,960,10704060,0,CONCACAF,2019-09-19,-10703100
43852,177,Chad,CHA,950,10704060,0,CAF,2019-09-19,-10703110
43902,178,Cuba,CUB,940,10704060,0,CONCACAF,2019-09-19,-10703120
43959,179,Malta,MLT,933,10704060,0,UEFA,2019-09-19,-10703127
43997,180,Dominica,DMA,932,10704060,0,CONCACAF,2019-09-19,-10703128
43915,181,Puerto Rico,PUR,929,10704060,0,CONCACAF,2019-09-19,-10703131
43956,182,Liechtenstein,LIE,928,10704060,0,UEFA,2019-09-19,-10703132
20008,183,Mongolia,MNG,923,10704060,0,AFC,2019-09-19,-10703137
43826,184,Macau,MAC,922,10704060,0,AFC,2019-09-19,-10703138
20003,185,Bhutan,BHU,916,10704060,0,AFC,2019-09-19,-10703144
43996,186,Djibouti,DJI,913,10704060,0,CAF,2019-09-19,-10703147
43824,187,Laos,LAO,912,10704060,0,AFC,2019-09-19,-10703148
43809,187,Bangladesh,BAN,912,10704060,0,AFC,2019-09-19,-10703148
20009,187,Montserrat,MSR,912,10704060,0,CONCACAF,2019-09-19,-10703148
43878,190,Sao Tome e Principe,STP,905,10704060,0,CAF,2019-09-19,-10703155
43810,191,Brunei Darussalam,BRU,904,10704060,0,AFC,2019-09-19,-10703156
20012,192,American Samoa,ASA,900,10704060,0,OFC,2019-09-19,-10703160
43900,193,Cayman Islands,CAY,895,10704060,0,CONCACAF,2019-09-19,-10703165
1882637,194,Samoa,SAM,894,10704060,0,OFC,2019-09-19,-10703166
20007,195,Guam,GUM,890,10704060,0,AFC,2019-09-19,-10703170
43894,195,Aruba,ARU,890,10704060,0,CONCACAF,2019-09-19,-10703170
1941613,197,Gibraltar,GIB,889,10704060,0,UEFA,2019-09-19,-10703171
43880,198,Seychelles,SEY,888,10704060,0,CAF,2019-09-19,-10703172
1890334,199,Timor-Leste,TLS,879,10704060,0,AFC,2019-09-19,-10703181
43882,199,Somalia,SOM,879,10704060,0,CAF,2019-09-19,-10703181
1881967,201,US Virgin Islands,VIR,875,10704060,0,CONCACAF,2019-09-19,-10703185
43837,202,Sri Lanka,SRI,872,10704060,0,AFC,2019-09-19,-10703188
20004,203,British Virgin Islands,VGB,867,10704060,0,CONCACAF,2019-09-19,-10703193
43832,203,Pakistan,PAK,867,10704060,0,AFC,2019-09-19,-10703193
44039,205,Tonga,TGA,862,10704060,0,OFC,2019-09-19,-10703198
20011,205,Turks and Caicos Islands,TCA,862,10704060,0,CONCACAF,2019-09-19,-10703198
20006,207,Eritrea,ERI,856,10704060,0,CAF,2019-09-19,-10703204
43895,208,Bahamas,BAH,855,10704060,0,CONCACAF,2019-09-19,-10703205
20002,209,Anguilla,AIA,849,10704060,0,CONCACAF,2019-09-19,-10703211
43966,210,San Marino,SMR,835,10704060,0,UEFA,2019-09-19,-10703225
43935,1,Belgium,BEL,1746,10704060,0,UEFA,2019-07-25,-10702314
43924,2,Brazil,BRA,1726,10704060,0,CONMEBOL,2019-07-25,-10702334
43946,3,France,FRA,1718,10704060,0,UEFA,2019-07-25,-10702342
43942,4,England,ENG,1652,10704060,0,UEFA,2019-07-25,-10702408
43930,5,Uruguay,URU,1637,10704060,0,CONMEBOL,2019-07-25,-10702423
43963,6,Portugal,POR,1631,10704060,0,UEFA,2019-07-25,-10702429
43938,7,Croatia,CRO,1625,10704060,0,UEFA,2019-07-25,-10702435
43926,8,Colombia,COL,1622,10704060,0,CONMEBOL,2019-07-25,-10702438
43969,9,Spain,ESP,1617,10704060,0,UEFA,2019-07-25,-10702443
43922,10,Argentina,ARG,1610,10704060,0,CONMEBOL,2019-07-25,-10702450
43971,11,Switzerland,SUI,1605,10704060,0,UEFA,2019-07-25,-10702455
43911,12,Mexico,MEX,1604,10704060,0,CONCACAF,2019-07-25,-10702456
43941,13,Denmark,DEN,1589,10704060,0,UEFA,2019-07-25,-10702471
43925,14,Chile,CHI,1583,10704060,0,CONMEBOL,2019-07-25,-10702477
43948,15,Germany,GER,1582,10704060,0,UEFA,2019-07-25,-10702478
43954,16,Italy,ITA,1569,10704060,0,UEFA,2019-07-25,-10702491
43960,16,Netherlands,NED,1569,10704060,0,UEFA,2019-07-25,-10702491
43970,18,Sweden,SWE,1558,10704060,0,UEFA,2019-07-25,-10702502
43929,19,Peru,PER,1552,10704060,0,CONMEBOL,2019-07-25,-10702508
43962,20,Poland,POL,1550,10704060,0,UEFA,2019-07-25,-10702510
43879,20,Senegal,SEN,1550,10704060,0,CAF,2019-07-25,-10702510
43921,22,USA,USA,1548,10704060,0,CONCACAF,2019-07-25,-10702512
43817,23,IR Iran,IRN,1518,10704060,0,AFC,2019-07-25,-10702542
43974,24,Wales,WAL,1514,10704060,0,UEFA,2019-07-25,-10702546
43973,25,Ukraine,UKR,1513,10704060,0,UEFA,2019-07-25,-10702547
43931,26,Venezuela,VEN,1505,10704060,0,CONMEBOL,2019-07-25,-10702555
43934,27,Austria,AUT,1498,10704060,0,UEFA,2019-07-25,-10702562
43964,28,Romania,ROU,1497,10704060,0,UEFA,2019-07-25,-10702563
43888,29,Tunisia,TUN,1496,10704060,0,CAF,2019-07-25,-10702564
43952,29,Northern Ireland,NIR,1496,10704060,0,UEFA,2019-07-25,-10702564
44002,31,Slovakia,SVK,1491,10704060,0,UEFA,2019-07-25,-10702569
43953,32,Republic of Ireland,IRL,1489,10704060,0,UEFA,2019-07-25,-10702571
43876,33,Nigeria,NGA,1481,10704060,0,CAF,2019-07-25,-10702579
43819,33,Japan,JPN,1481,10704060,0,AFC,2019-07-25,-10702579
1902465,35,Serbia,SRB,1477,10704060,0,UEFA,2019-07-25,-10702583
43951,36,Iceland,ISL,1473,10704060,0,UEFA,2019-07-25,-10702587
43822,37,Korea Republic,KOR,1467,10704060,0,AFC,2019-07-25,-10702593
43972,37,Turkey,TUR,1467,10704060,0,UEFA,2019-07-25,-10702593
43928,39,Paraguay,PAR,1464,10704060,0,CONMEBOL,2019-07-25,-10702596
43843,40,Algeria,ALG,1463,10704060,0,CAF,2019-07-25,-10702597
43872,41,Morocco,MAR,1461,10704060,0,CAF,2019-07-25,-10702599
44037,42,Bosnia and Herzegovina,BIH,1453,10704060,0,UEFA,2019-07-25,-10702607
43995,43,Czech Republic,CZE,1448,10704060,0,UEFA,2019-07-25,-10702612
43901,44,Costa Rica,CRC,1445,10704060,0,CONCACAF,2019-07-25,-10702615
43950,45,Hungary,HUN,1442,10704060,0,UEFA,2019-07-25,-10702618
43976,46,Australia,AUS,1436,10704060,0,AFC,2019-07-25,-10702624
43965,46,Russia,RUS,1436,10704060,0,UEFA,2019-07-25,-10702624
43967,48,Scotland,SCO,1433,10704060,0,UEFA,2019-07-25,-10702627
43855,49,Egypt,EGY,1431,10704060,0,CAF,2019-07-25,-10702629
43961,50,Norway,NOR,1429,10704060,0,UEFA,2019-07-25,-10702631
43860,50,Ghana,GHA,1429,10704060,0,CAF,2019-07-25,-10702631
43910,52,Jamaica,JAM,1425,10704060,0,CONCACAF,2019-07-25,-10702635
43849,53,Cameroon,CMR,1409,10704060,0,CAF,2019-07-25,-10702651
43949,54,Greece,GRE,1403,10704060,0,UEFA,2019-07-25,-10702657
999,55,Montenegro,MNE,1401,10704060,0,UEFA,2019-07-25,-10702659
20014,56,Congo DR,COD,1395,10704060,0,CAF,2019-07-25,-10702665
43854,57,Côte d'Ivoire,CIV,1394,10704060,0,CAF,2019-07-25,-10702666
43945,57,Finland,FIN,1394,10704060,0,UEFA,2019-07-25,-10702666
43869,59,Mali,MLI,1389,10704060,0,CAF,2019-07-25,-10702671
43936,60,Bulgaria,BUL,1388,10704060,0,UEFA,2019-07-25,-10702672
43847,61,Burkina Faso,BFA,1381,10704060,0,CAF,2019-07-25,-10702679
43834,62,Qatar,QAT,1375,10704060,0,AFC,2019-07-25,-10702685
43968,63,Slovenia,SVN,1363,10704060,0,UEFA,2019-07-25,-10702697
43932,64,Albania,ALB,1362,10704060,0,UEFA,2019-07-25,-10702698
43840,65,United Arab Emirates,UAE,1360,10704060,0,AFC,2019-07-25,-10702700
43927,66,Ecuador,ECU,1359,10704060,0,CONMEBOL,2019-07-25,-10702701
43909,67,Honduras,HON,1350,10704060,0,CONCACAF,2019-07-25,-10702710
43835,68,Saudi Arabia,KSA,1342,10704060,0,AFC,2019-07-25,-10702718
43904,68,El Salvador,SLV,1342,10704060,0,CONCACAF,2019-07-25,-10702718
43883,70,South Africa,RSA,1338,10704060,0,CAF,2019-07-25,-10702722
43812,71,China PR,CHN,1333,10704060,0,AFC,2019-07-25,-10702727
44000,71,North Macedonia,MKD,1333,10704060,0,UEFA,2019-07-25,-10702727
43923,73,Bolivia,BOL,1332,10704060,0,CONMEBOL,2019-07-25,-10702728
43914,74,Panama,PAN,1331,10704060,0,CONCACAF,2019-07-25,-10702729
43861,75,Guinea,GUI,1325,10704060,0,CAF,2019-07-25,-10702735
43850,76,Cape Verde Islands,CPV,1319,10704060,0,CAF,2019-07-25,-10702741
43818,77,Iraq,IRQ,1315,10704060,0,AFC,2019-07-25,-10702745
43899,78,Canada,CAN,1312,10704060,0,CONCACAF,2019-07-25,-10702748
1930407,79,Curacao,CUW,1309,10704060,0,CONCACAF,2019-07-25,-10702751
43889,80,Uganda,UGA,1305,10704060,0,CAF,2019-07-25,-10702755
43891,81,Zambia,ZAM,1299,10704060,0,CAF,2019-07-25,-10702761
43845,82,Benin,BEN,1295,10704060,0,CAF,2019-07-25,-10702765
43908,83,Haiti,HAI,1288,10704060,0,CONCACAF,2019-07-25,-10702772
43984,84,Israel,ISR,1286,10704060,0,UEFA,2019-07-25,-10702774
43937,84,Belarus,BLR,1286,10704060,0,UEFA,2019-07-25,-10702774
44005,84,Uzbekistan,UZB,1286,10704060,0,AFC,2019-07-25,-10702774
43838,87,Syria,SYR,1277,10704060,0,AFC,2019-07-25,-10702783
43831,87,Oman,OMA,1277,10704060,0,AFC,2019-07-25,-10702783
43825,87,Lebanon,LBN,1277,10704060,0,AFC,2019-07-25,-10702783
43858,90,Gabon,GAB,1272,10704060,0,CAF,2019-07-25,-10702788
43853,91,Congo,CGO,1265,10704060,0,CAF,2019-07-25,-10702795
43958,91,Luxembourg,LUX,1265,10704060,0,UEFA,2019-07-25,-10702795
43939,93,Cyprus,CYP,1258,10704060,0,UEFA,2019-07-25,-10702802
43947,94,Georgia,GEO,1255,10704060,0,UEFA,2019-07-25,-10702805
43999,95,Kyrgyz Republic,KGZ,1252,10704060,0,AFC,2019-07-25,-10702808
43867,96,Madagascar,MAD,1251,10704060,0,CAF,2019-07-25,-10702809
43841,97,Vietnam,VIE,1232,10704060,0,AFC,2019-07-25,-10702828
43933,98,Armenia,ARM,1230,10704060,0,UEFA,2019-07-25,-10702830
43820,99,Jordan,JOR,1229,10704060,0,AFC,2019-07-25,-10702831
43943,100,Estonia,EST,1228,10704060,0,UEFA,2019-07-25,-10702832
43920,101,Trinidad and Tobago,TRI,1226,10704060,0,CONCACAF,2019-07-25,-10702834
43989,102,Palestine,PLE,1224,10704060,0,AFC,2019-07-25,-10702836
43815,103,India,IND,1214,10704060,0,AFC,2019-07-25,-10702846
43875,104,Niger,NIG,1209,10704060,0,CAF,2019-07-25,-10702851
43866,105,Libya,LBY,1207,10704060,0,CAF,2019-07-25,-10702853
43870,106,Mauritania,MTN,1205,10704060,0,CAF,2019-07-25,-10702855
43863,107,Kenya,KEN,1201,10704060,0,CAF,2019-07-25,-10702859
43944,108,Faroe Islands,FRO,1200,10704060,0,UEFA,2019-07-25,-10702860
43808,109,Bahrain,BHR,1188,10704060,0,AFC,2019-07-25,-10702872
43994,109,Azerbaijan,AZE,1188,10704060,0,UEFA,2019-07-25,-10702872
43851,111,Central African Republic,CTA,1184,10704060,0,CAF,2019-07-25,-10702876
44027,112,Kazakhstan,KAZ,1174,10704060,0,UEFA,2019-07-25,-10702886
43892,112,Zimbabwe,ZIM,1174,10704060,0,CAF,2019-07-25,-10702886
43881,114,Sierra Leone,SLE,1172,10704060,0,CAF,2019-07-25,-10702888
43839,115,Thailand,THA,1165,10704060,0,AFC,2019-07-25,-10702895
43873,116,Mozambique,MOZ,1163,10704060,0,CAF,2019-07-25,-10702897
43978,117,New Zealand,NZL,1157,10704060,0,OFC,2019-07-25,-10702903
43821,118,Korea DPR,PRK,1154,10704060,0,AFC,2019-07-25,-10702906
44003,119,Tajikistan,TJK,1152,10704060,0,AFC,2019-07-25,-10702908
1942535,120,Kosovo,KVX,1149,10704060,0,UEFA,2019-07-25,-10702911
43874,121,Namibia,NAM,1148,10704060,0,CAF,2019-07-25,-10702912
43844,122,Angola,ANG,1144,10704060,0,CAF,2019-07-25,-10702916
43862,123,Guinea-Bissau,GNB,1143,10704060,0,CAF,2019-07-25,-10702917
1882218,124,Antigua and Barbuda,ATG,1136,10704060,0,CONCACAF,2019-07-25,-10702924
43813,125,Chinese Taipei,TPE,1132,10704060,0,AFC,2019-07-25,-10702928
43833,126,Philippines,PHI,1131,10704060,0,AFC,2019-07-25,-10702929
43868,126,Malawi,MWI,1131,10704060,0,CAF,2019-07-25,-10702929
43887,128,Togo,TOG,1127,10704060,0,CAF,2019-07-25,-10702933
43884,129,Sudan,SDN,1106,10704060,0,CAF,2019-07-25,-10702954
43957,130,Lithuania,LTU,1101,10704060,0,UEFA,2019-07-25,-10702959
43916,131,St. Kitts and Nevis,SKN,1096,10704060,0,CONCACAF,2019-07-25,-10702964
44004,132,Turkmenistan,TKM,1091,10704060,0,AFC,2019-07-25,-10702969
43877,133,Rwanda,RWA,1088,10704060,0,CAF,2019-07-25,-10702972
43955,134,Latvia,LVA,1086,10704060,0,UEFA,2019-07-25,-10702974
43829,135,Myanmar,MYA,1084,10704060,0,AFC,2019-07-25,-10702976
20001,136,Andorra,AND,1082,10704060,0,UEFA,2019-07-25,-10702978
43886,137,Tanzania,TAN,1075,10704060,0,CAF,2019-07-25,-10702985
43913,137,Nicaragua,NCA,1075,10704060,0,CONCACAF,2019-07-25,-10702985
43856,139,Equatorial Guinea,EQG,1074,10704060,0,CAF,2019-07-25,-10702986
43885,139,Eswatini,SWZ,1074,10704060,0,CAF,2019-07-25,-10702986
43814,139,Hong Kong,HKG,1074,10704060,0,AFC,2019-07-25,-10702986
43980,142,Solomon Islands,SOL,1073,10704060,0,OFC,2019-07-25,-10702987
43842,142,Yemen,YEM,1073,10704060,0,AFC,2019-07-25,-10702987
43906,144,Guatemala,GUA,1072,10704060,0,CONCACAF,2019-07-25,-10702988
43864,144,Lesotho,LES,1072,10704060,0,CAF,2019-07-25,-10702988
1896913,146,Comoros,COM,1071,10704060,0,CAF,2019-07-25,-10702989
43846,147,Botswana,BOT,1069,10704060,0,CAF,2019-07-25,-10702991
43848,148,Burundi,BDI,1061,10704060,0,CAF,2019-07-25,-10702999
20000,149,Afghanistan,AFG,1058,10704060,0,AFC,2019-07-25,-10703002
43857,150,Ethiopia,ETH,1049,10704060,0,CAF,2019-07-25,-10703011
43919,151,Suriname,SUR,1045,10704060,0,CONCACAF,2019-07-25,-10703015
43828,152,Maldives,MDV,1044,10704060,0,AFC,2019-07-25,-10703016
43865,152,Liberia,LBR,1044,10704060,0,CAF,2019-07-25,-10703016
20010,154,New Caledonia,NCL,1035,10704060,0,OFC,2019-07-25,-10703025
43903,155,Dominican Republic,DOM,1028,10704060,0,CONCACAF,2019-07-25,-10703032
43823,156,Kuwait,KUW,1022,10704060,0,AFC,2019-07-25,-10703038
43871,157,Mauritius,MRI,1019,10704060,0,CAF,2019-07-25,-10703041
43981,158,Tahiti,TAH,1014,10704060,0,OFC,2019-07-25,-10703046
43827,159,Malaysia,MAS,1009,10704060,0,AFC,2019-07-25,-10703051
43816,160,Indonesia,IDN,1008,10704060,0,AFC,2019-07-25,-10703052
43859,161,Gambia,GAM,1006,10704060,0,CAF,2019-07-25,-10703054
43836,162,Singapore,SIN,999,10704060,0,AFC,2019-07-25,-10703061
43982,163,Vanuatu,VAN,996,10704060,0,OFC,2019-07-25,-10703064
43977,163,Fiji,FIJ,996,10704060,0,OFC,2019-07-25,-10703064
43896,163,Barbados,BRB,996,10704060,0,CONCACAF,2019-07-25,-10703064
43830,166,Nepal,NEP,995,10704060,0,AFC,2019-07-25,-10703065
44011,167,Belize,BLZ,994,10704060,0,CONCACAF,2019-07-25,-10703066
43979,168,Papua New Guinea,PNG,991,10704060,0,OFC,2019-07-25,-10703069
1935341,169,South Sudan,SSD,989,10704060,0,CAF,2019-07-25,-10703071
44009,170,Cambodia,CAM,988,10704060,0,AFC,2019-07-25,-10703072
44036,171,Moldova,MDA,985,10704060,0,UEFA,2019-07-25,-10703075
43917,172,St. Lucia,LCA,975,10704060,0,CONCACAF,2019-07-25,-10703085
43905,173,Grenada,GRN,973,10704060,0,CONCACAF,2019-07-25,-10703087
43898,174,Bermuda,BER,972,10704060,0,CONCACAF,2019-07-25,-10703088
43852,175,Chad,CHA,956,10704060,0,CAF,2019-07-25,-10703104
43997,176,Dominica,DMA,954,10704060,0,CONCACAF,2019-07-25,-10703106
43918,176,St. Vincent and the Grenadines,VIN,954,10704060,0,CONCACAF,2019-07-25,-10703106
43907,178,Guyana,GUY,953,10704060,0,CONCACAF,2019-07-25,-10703107
43902,179,Cuba,CUB,950,10704060,0,CONCACAF,2019-07-25,-10703110
43915,180,Puerto Rico,PUR,940,10704060,0,CONCACAF,2019-07-25,-10703120
43959,181,Malta,MLT,939,10704060,0,UEFA,2019-07-25,-10703121
43956,182,Liechtenstein,LIE,922,10704060,0,UEFA,2019-07-25,-10703138
43809,182,Bangladesh,BAN,922,10704060,0,AFC,2019-07-25,-10703138
43826,182,Macau,MAC,922,10704060,0,AFC,2019-07-25,-10703138
43878,185,Sao Tome e Principe,STP,920,10704060,0,CAF,2019-07-25,-10703140
20003,186,Bhutan,BHU,916,10704060,0,AFC,2019-07-25,-10703144
20008,187,Mongolia,MNG,914,10704060,0,AFC,2019-07-25,-10703146
43824,188,Laos,LAO,912,10704060,0,AFC,2019-07-25,-10703148
43894,189,Aruba,ARU,909,10704060,0,CONCACAF,2019-07-25,-10703151
20007,190,Guam,GUM,908,10704060,0,AFC,2019-07-25,-10703152
44007,190,Cook Islands,COK,908,10704060,0,OFC,2019-07-25,-10703152
43880,192,Seychelles,SEY,904,10704060,0,CAF,2019-07-25,-10703156
43810,192,Brunei Darussalam,BRU,904,10704060,0,AFC,2019-07-25,-10703156
20012,194,American Samoa,ASA,900,10704060,0,OFC,2019-07-25,-10703160
43996,195,Djibouti,DJI,896,10704060,0,CAF,2019-07-25,-10703164
20009,196,Montserrat,MSR,895,10704060,0,CONCACAF,2019-07-25,-10703165
1882637,197,Samoa,SAM,894,10704060,0,OFC,2019-07-25,-10703166
1941613,198,Gibraltar,GIB,893,10704060,0,UEFA,2019-07-25,-10703167
1881967,199,US Virgin Islands,VIR,888,10704060,0,CONCACAF,2019-07-25,-10703172
43837,200,Sri Lanka,SRI,886,10704060,0,AFC,2019-07-25,-10703174
1890334,201,Timor-Leste,TLS,879,10704060,0,AFC,2019-07-25,-10703181
43882,202,Somalia,SOM,868,10704060,0,CAF,2019-07-25,-10703192
20006,202,Eritrea,ERI,868,10704060,0,CAF,2019-07-25,-10703192
43900,204,Cayman Islands,CAY,867,10704060,0,CONCACAF,2019-07-25,-10703193
43832,204,Pakistan,PAK,867,10704060,0,AFC,2019-07-25,-10703193
20004,204,British Virgin Islands,VGB,867,10704060,0,CONCACAF,2019-07-25,-10703193
44039,207,Tonga,TGA,862,10704060,0,OFC,2019-07-25,-10703198
20011,207,Turks and Caicos Islands,TCA,862,10704060,0,CONCACAF,2019-07-25,-10703198
20002,209,Anguilla,AIA,857,10704060,0,CONCACAF,2019-07-25,-10703203
43895,210,Bahamas,BAH,855,10704060,0,CONCACAF,2019-07-25,-10703205
43966,211,San Marino,SMR,839,10704060,0,UEFA,2019-07-25,-10703221
43935,1,Belgium,BEL,1746,10703070,0,UEFA,2019-06-14,-10701324
43946,2,France,FRA,1718,10703070,0,UEFA,2019-06-14,-10701352
43924,3,Brazil,BRA,1681,10703070,0,CONMEBOL,2019-06-14,-10701389
43942,4,England,ENG,1652,10703070,0,UEFA,2019-06-14,-10701418
43963,5,Portugal,POR,1631,10703070,0,UEFA,2019-06-14,-10701439
43938,6,Croatia,CRO,1625,10703070,0,UEFA,2019-06-14,-10701445
43969,7,Spain,ESP,1617,10703070,0,UEFA,2019-06-14,-10701453
43930,8,Uruguay,URU,1615,10703070,0,CONMEBOL,2019-06-14,-10701455
43971,9,Switzerland,SUI,1605,10703070,0,UEFA,2019-06-14,-10701465
43941,10,Denmark,DEN,1589,10703070,0,UEFA,2019-06-14,-10701481
43948,11,Germany,GER,1582,10703070,0,UEFA,2019-06-14,-10701488
43922,11,Argentina,ARG,1582,10703070,0,CONMEBOL,2019-06-14,-10701488
43926,13,Colombia,COL,1580,10703070,0,CONMEBOL,2019-06-14,-10701490
43954,14,Italy,ITA,1569,10703070,0,UEFA,2019-06-14,-10701501
43960,14,Netherlands,NED,1569,10703070,0,UEFA,2019-06-14,-10701501
43925,16,Chile,CHI,1561,10703070,0,CONMEBOL,2019-06-14,-10701509
43970,17,Sweden,SWE,1558,10703070,0,UEFA,2019-06-14,-10701512
43911,18,Mexico,MEX,1557,10703070,0,CONCACAF,2019-06-14,-10701513
43962,19,Poland,POL,1550,10703070,0,UEFA,2019-06-14,-10701520
43817,20,IR Iran,IRN,1518,10703070,0,AFC,2019-06-14,-10701552
43929,21,Peru,PER,1516,10703070,0,CONMEBOL,2019-06-14,-10701554
43879,22,Senegal,SEN,1515,10703070,0,CAF,2019-06-14,-10701555
43974,23,Wales,WAL,1514,10703070,0,UEFA,2019-06-14,-10701556
43973,24,Ukraine,UKR,1513,10703070,0,UEFA,2019-06-14,-10701557
43888,25,Tunisia,TUN,1501,10703070,0,CAF,2019-06-14,-10701569
43934,26,Austria,AUT,1498,10703070,0,UEFA,2019-06-14,-10701572
43964,27,Romania,ROU,1497,10703070,0,UEFA,2019-06-14,-10701573
43952,28,Northern Ireland,NIR,1496,10703070,0,UEFA,2019-06-14,-10701574
43819,28,Japan,JPN,1496,10703070,0,AFC,2019-06-14,-10701574
43921,30,USA,USA,1495,10703070,0,CONCACAF,2019-06-14,-10701575
44002,31,Slovakia,SVK,1491,10703070,0,UEFA,2019-06-14,-10701579
43953,32,Republic of Ireland,IRL,1489,10703070,0,UEFA,2019-06-14,-10701581
43931,33,Venezuela,VEN,1485,10703070,0,CONMEBOL,2019-06-14,-10701585
1902465,34,Serbia,SRB,1477,10703070,0,UEFA,2019-06-14,-10701593
43951,35,Iceland,ISL,1473,10703070,0,UEFA,2019-06-14,-10701597
43928,36,Paraguay,PAR,1468,10703070,0,CONMEBOL,2019-06-14,-10701602
43822,37,Korea Republic,KOR,1467,10703070,0,AFC,2019-06-14,-10701603
43972,37,Turkey,TUR,1467,10703070,0,UEFA,2019-06-14,-10701603
43901,39,Costa Rica,CRC,1453,10703070,0,CONCACAF,2019-06-14,-10701617
44037,39,Bosnia and Herzegovina,BIH,1453,10703070,0,UEFA,2019-06-14,-10701617
43995,41,Czech Republic,CZE,1448,10703070,0,UEFA,2019-06-14,-10701622
43950,42,Hungary,HUN,1442,10703070,0,UEFA,2019-06-14,-10701628
43976,43,Australia,AUS,1436,10703070,0,AFC,2019-06-14,-10701634
43965,43,Russia,RUS,1436,10703070,0,UEFA,2019-06-14,-10701634
43967,45,Scotland,SCO,1433,10703070,0,UEFA,2019-06-14,-10701637
43876,45,Nigeria,NGA,1433,10703070,0,CAF,2019-06-14,-10701637
43872,47,Morocco,MAR,1429,10703070,0,CAF,2019-06-14,-10701641
43961,47,Norway,NOR,1429,10703070,0,UEFA,2019-06-14,-10701641
20014,49,Congo DR,COD,1424,10703070,0,CAF,2019-06-14,-10701646
43860,50,Ghana,GHA,1423,10703070,0,CAF,2019-06-14,-10701647
43849,51,Cameroon,CMR,1404,10703070,0,CAF,2019-06-14,-10701666
43949,52,Greece,GRE,1403,10703070,0,UEFA,2019-06-14,-10701667
999,53,Montenegro,MNE,1401,10703070,0,UEFA,2019-06-14,-10701669
43910,54,Jamaica,JAM,1397,10703070,0,CONCACAF,2019-06-14,-10701673
